Region,countryName,Coverage,CountryCode,SurveyTime,CPI_Time,DataType,SurveyMean_LCU,currency,source,SurveyID,SurveyMean_PPP,DistributionFileName,Comment
LAC,Brazil,National,BRA,1999,1999,y,279.5557197,,GPWG,BRAN1999y,,BRAN1999y.pcb,
LAC,Brazil,National,BRA,2001,2001,y,359.2809103,,GPWG,BRAN2001y,,BRAN2001y.pcb,
LAC,Brazil,National,BRA,2002,2002,y,393.7426202,,GPWG,BRAN2002y,,BRAN2002y.pcb,
LAC,Brazil,National,BRA,2003,2003,y,431.2306125,,GPWG,BRAN2003y,,BRAN2003y.pcb,
LAC,Brazil,National,BRA,2004,2004,y,462.4595984,,GPWG,BRAN2004y,,BRAN2004y.pcb,
LAC,Brazil,National,BRA,2005,2005,y,515.1590808,,GPWG,BRAN2005y,,BRAN2005y.pcb,
LAC,Brazil,National,BRA,2006,2006,y,573.8368295,,GPWG,BRAN2006y,,BRAN2006y.pcb,
LAC,Brazil,National,BRA,2007,2007,y,617.9738428,,GPWG,BRAN2007y,,BRAN2007y.pcb,
LAC,Brazil,National,BRA,2008,2008,y,691.8308556,,GPWG,BRAN2008y,,BRAN2008y.pcb,
LAC,Brazil,National,BRA,2009,2009,y,744.024721,,GPWG,BRAN2009y,,BRAN2009y.pcb,
LAC,Brazil,National,BRA,2011,2011,y,899.946624,,GPWG,BRAN2011y,,BRAN2011y.pcb,
LAC,Brazil,National,BRA,2012,2012,y,1035.623838,,GPWG,BRAN2012y,,BRAN2012y.pcb,
LAC,Brazil,National,BRA,2013,2013,y,1140.794461,,GPWG,BRAN2013y,,BRAN2013y.pcb,
LAC,Brazil,National,BRA,2014,2014,y,1250.001261,,GPWG,BRAN2014y,,BRAN2014y.pcb,
LAC,Brazil,National,BRA,2015,2015,y,1319.762198,,GPWG,BRAN2015y,,BRAN2015y.pcb,
LAC,Brazil,National,BRA,2016,2016,y,1439.509356,,GPWG,BRAN2016y,,BRAN2016y.pcb,
LAC,Brazil,National,BRA,2017,2017,y,1481.01838,,GPWG,BRAN2017y,,BRAN2017y.pcb,
LAC,Brazil,National,BRA,2018,2018,y,1593.285994,,GPWG,BRAN2018y,,BRAN2018y.pcb,
LAC,Brazil,National,BRA,2019,2019,y,1658.832728,,GPWG,BRAN2019y,,BRAN2019y.pcb,
SAS,Bhutan,National,BTN,2003,2003,x,1565.048545,,GPWG,BTNN2003x,,BTNN2003x.pcb,
SAS,Bhutan,National,BTN,2007,2007,x,2313.687009,,GPWG,BTNN2007x,,BTNN2007x.pcb,
SAS,Bhutan,National,BTN,2012,2012,x,4624.251496,,GPWG,BTNN2012x,,BTNN2012x.pcb,
SAS,Bhutan,National,BTN,2017,2017,x,6702.394112,,GPWG,BTNN2017x,,BTNN2017x.pcb,
SSA,Botswana,National,BWA,1985.57,1985,x,52.94,,Last round,BWAN1985.57x,122.48,BOTSWA85.T05,
SSA,Botswana,National,BWA,1993.33,1993,x,178.04,,Last round,BWAN1993.33x,174.25,BOTSWA93.T05,
SSA,Botswana,National,BWA,2002.53,2002,x,548.463379,,GPWG,BWAN2002x,,BWAN2002x.pcb,
SSA,Botswana,National,BWA,2009.25,2009,x,1130.457991,,GPWG,BWAN2009x,,BWAN2009x.pcb,
SSA,Botswana,National,BWA,2015.85,2015,x,1295.487327,,GPWG,BWAN2015x,,BWAN2015x.pcb,
SSA,Central African Republic,National,CAF,1992.43,1992,x,4446.53,,Last round,CAFN1992.43x,35.6,CENTRA93.T05,
SSA,Central African Republic,National,CAF,2008,2008,x,18552.89787,,GPWG,CAFN2008x,,CAFN2008x.pcb,
OHI,Canada,National,CAN,1971,1971,y,201.7885845,,LIS,CANN1971y,,CANN1971y.pcb,
OHI,Canada,National,CAN,1975,1975,y,348.9402659,,LIS,CANN1975y,,CANN1975y.pcb,
OHI,Canada,National,CAN,1981,1981,y,676.2200328,,LIS,CANN1981y,,CANN1981y.pcb,
OHI,Canada,National,CAN,1987,1987,y,961.995057,,LIS,CANN1987y,,CANN1987y.pcb,
OHI,Canada,National,CAN,1991,1991,y,1170.130014,,LIS,CANN1991y,,CANN1991y.pcb,
OHI,Canada,National,CAN,1994,1994,y,1234.219971,,LIS,CANN1994y,,CANN1994y.pcb,
OHI,Canada,National,CAN,1997,1997,y,1305.277547,,LIS,CANN1997y,,CANN1997y.pcb,
OHI,Canada,National,CAN,1998,1998,y,1358.487622,,LIS,CANN1998y,,CANN1998y.pcb,
OHI,Canada,National,CAN,2000,2000,y,1440.178387,,LIS,CANN2000y,,CANN2000y.pcb,
OHI,Canada,National,CAN,2004,2004,y,1703.380829,,LIS,CANN2004y,,CANN2004y.pcb,
OHI,Canada,National,CAN,2007,2007,y,1989.579197,,LIS,CANN2007y,,CANN2007y.pcb,
OHI,Canada,National,CAN,2010,2010,y,2125.178336,,LIS,CANN2010y,,CANN2010y.pcb,
OHI,Canada,National,CAN,2012,2012,y,2255.671406,,LIS,CANN2012y,,CANN2012y.pcb,
OHI,Canada,National,CAN,2013,2013,y,2320.642315,,LIS,CANN2013y,,CANN2013y.pcb,
OHI,Canada,National,CAN,2014,2014,y,2375.123696,,LIS,CANN2014y,,CANN2014y.pcb,
OHI,Canada,National,CAN,2015,2015,y,2420.736909,,LIS,CANN2015y,,CANN2015y.pcb,
OHI,Canada,National,CAN,2016,2016,y,2434.271852,,LIS,CANN2016y,,CANN2016y.pcb,
OHI,Canada,National,CAN,2017,2017,y,2563.217211,,LIS,CANN2017y,,CANN2017y.pcb,
OHI,Switzerland,National,CHE,1982,1982,y,1878.417558,,LIS,CHEN1982y,,CHEN1982y.pcb,
OHI,Switzerland,National,CHE,1992,1992,y,2435.238251,,LIS,CHEN1992y,,CHEN1992y.pcb,
OHI,Switzerland,National,CHE,2000,2000,y,2649.578433,,LIS,CHEN2000y,,CHEN2000y.pcb,
OHI,Switzerland,National,CHE,2002,2002,y,2782.607528,,LIS,CHEN2002y,,CHEN2002y.pcb,
OHI,Switzerland,National,CHE,2006,2006,y,2923.142927,,EU-SILC,CHEN2006y,,CHEN2006y.pcb,
OHI,Switzerland,National,CHE,2007,2007,y,3021.586963,,EU-SILC,CHEN2007y,,CHEN2007y.pcb,
OHI,Switzerland,National,CHE,2008,2008,y,3116.670291,,EU-SILC,CHEN2008y,,CHEN2008y.pcb,
OHI,Switzerland,National,CHE,2009,2009,y,3088.594018,,EU-SILC,CHEN2009y,,CHEN2009y.pcb,
OHI,Switzerland,National,CHE,2010,2010,y,3121.579556,,EU-SILC,CHEN2010y,,CHEN2010y.pcb,
OHI,Switzerland,National,CHE,2011,2011,y,3173.241414,,EU-SILC,CHEN2011y,,CHEN2011y.pcb,
OHI,Switzerland,National,CHE,2012,2012,y,3229.176332,,EU-SILC,CHEN2012y,,CHEN2012y.pcb,
OHI,Switzerland,National,CHE,2013,2013,y,3207.109252,,EU-SILC,CHEN2013y,,CHEN2013y.pcb,
OHI,Switzerland,National,CHE,2014,2014,y,3245.365097,,EU-SILC,CHEN2014y,,CHEN2014y.pcb,
OHI,Switzerland,National,CHE,2015,2015,y,3193.492037,,EU-SILC,CHEN2015y,,CHEN2015y.pcb,
OHI,Switzerland,National,CHE,2016,2016,y,3237.079198,,EU-SILC,CHEN2016y,,CHEN2016y.pcb,
OHI,Switzerland,National,CHE,2017,2017,y,3243.920028,,EU-SILC,CHEN2017y,,CHEN2017y.pcb,
OHI,Switzerland,National,CHE,2018,2018,y,3215.935189,,EU-SILC,CHEN2018y,,CHEN2018y.pcb,
LAC,Chile,National,CHL,1987,1987,y,20089.53,,Last round,CHLN1987y,353.39,CHL87.pcb,
LAC,Chile,National,CHL,1990,1990,y,45173.46464,,GPWG,CHLN1990y,,CHLN1990y.pcb,
LAC,Chile,National,CHL,1992,1992,y,64673.68094,,GPWG,CHLN1992y,,CHLN1992y.pcb,
LAC,Chile,National,CHL,1994,1994,y,88532.10947,,GPWG,CHLN1994y,,CHLN1994y.pcb,
LAC,Chile,National,CHL,1996,1996,y,110501.7637,,GPWG,CHLN1996y,,CHLN1996y.pcb,
LAC,Chile,National,CHL,1998,1998,y,131336.4896,,GPWG,CHLN1998y,,CHLN1998y.pcb,
LAC,Chile,National,CHL,2000,2000,y,121450.2404,,GPWG,CHLN2000y,,CHLN2000y.pcb,
LAC,Chile,National,CHL,2003,2003,y,128122.1325,,GPWG,CHLN2003y,,CHLN2003y.pcb,
LAC,Chile,National,CHL,2006,2006,y,156038.438,,GPWG,CHLN2006y,,CHLN2006y.pcb,
LAC,Chile,National,CHL,2009,2009,y,189164.1993,,GPWG,CHLN2009y,,CHLN2009y.pcb,
LAC,Chile,National,CHL,2011,2011,y,217179.0235,,GPWG,CHLN2011y,,CHLN2011y.pcb,
LAC,Chile,National,CHL,2013,2013,y,273828.987,,GPWG,CHLN2013y,,CHLN2013y.pcb,
LAC,Chile,National,CHL,2015,2015,y,314910.1889,,GPWG,CHLN2015y,,CHLN2015y.pcb,
LAC,Chile,National,CHL,2017,2017,y,366855.4318,,GPWG,CHLN2017y,,CHLN2017y.pcb,
EAP,China,Aggregated,CHN,1981,1981,y,,,GPWG,CHNA1981y,,CHNA1981y.pcb,
EAP,China,Rural,CHN,1981,1981,Y,15.9,,GPWG,CHNR1981y,,CHINAR81.T05,
EAP,China,Urban,CHN,1981,1981,Y,38.07,,GPWG,CHNU1981y,,CHINAU81.T05,
EAP,China,Aggregated,CHN,1984,1984,y,,,GPWG,CHNA1984y,,CHNA1984y.pcb,
EAP,China,Rural,CHN,1984,1984,Y,23.58,,GPWG,CHNR1984y,,CHINAR84.T05,
EAP,China,Urban,CHN,1984,1984,Y,46.62,,GPWG,CHNU1984y,,CHINAU84.T05,
EAP,China,Aggregated,CHN,1987,1987,y,,,GPWG,CHNA1987y,,CHNA1987y.pcb,
EAP,China,Rural,CHN,1987,1987,Y,34.75,,GPWG,CHNR1987y,,CHINAR87.T05,
EAP,China,Urban,CHN,1987,1987,Y,73.7,,Last round,CHNU1987X,78.21,CHINAU87.T05,
EAP,China,Aggregated,CHN,1990,1990,x,,,GPWG,CHNA1990x,,CHNA1990x.pcb,
EAP,China,Rural,CHN,1990,1990,x,,,GPWG,CHNR1990x,,,
EAP,China,Urban,CHN,1990,1990,x,,,GPWG,CHNU1990x,,,
EAP,China,Rural,CHN,1990,1990,X,48.72,,Last round,CHNR1990X,47.69,CHINAR90.T05,
EAP,China,Urban,CHN,1990,1990,X,106.57,,Last round,CHNU1990X,79.53,CHINAu90.T05,
EAP,China,Rural,CHN,1993,1993,X,64.14,,Last round,CHNR1993X,51.57,CHINAR92.T05,
EAP,China,Urban,CHN,1993,1993,X,175.9,,Last round,CHNU1993X,99.04,CHINAU93.T05,
EAP,China,Aggregated,CHN,1996,1996,x,,,GPWG,CHNA1996x,,CHNA1996x.pcb,
EAP,China,Rural,CHN,1996,1996,x,,,GPWG,CHNR1996x,,,
EAP,China,Urban,CHN,1996,1996,x,,,GPWG,CHNU1996x,,,
EAP,China,Rural,CHN,1996,1996,X,131.01,,Last round,CHNR1996X,67.34,chinar96.T05,
EAP,China,Urban,CHN,1996,1996,X,326.62,,Last round,CHNU1996X,115.77,chinau96.T05,
EAP,China,Aggregated,CHN,1999,1999,x,,,GPWG,CHNA1999x,,CHNA1999x.pcb,
EAP,China,Rural,CHN,1999,1999,x,,,GPWG,CHNR1999x,,,
EAP,China,Urban,CHN,1999,1999,x,,,GPWG,CHNU1999x,,,
EAP,China,rural,CHN,1999,1999,X,131.5,,Last round,CHNu1999X,67.62,CHINAR99.T05,
EAP,China,urban,CHN,1999,1999,X,384.66,,Last round,CHNR1999X,134.8,CHINAU99.T05,
EAP,China,Aggregated,CHN,2002,2002,x,,,GPWG,CHNA2002x,,CHNA2002x.pcb,
EAP,China,Rural,CHN,2002,2002,x,,,GPWG,CHNR2002x,,,
EAP,China,Urban,CHN,2002,2002,x,,,GPWG,CHNU2002x,,,
EAP,China,rural,CHN,2002,2002,X,152.86,,Last round,CHNu2002X,78.37,chinar02.T05,
EAP,China,urban,CHN,2002,2002,X,502.49,,Last round,CHNR2002X,175.23,chinau02.T05,
EAP,China,Aggregated,CHN,2005,2005,x,,,GPWG,CHNA2005x,,CHNA2005x.pcb,
EAP,China,Rural,CHN,2005,2005,x,,,GPWG,CHNR2005x,,,
EAP,China,Urban,CHN,2005,2005,x,,,GPWG,CHNU2005x,,,
EAP,China,rural,CHN,2005,2005,X,212.95,,Last round,CHNr2005X,100.33,chinar05.T05,
EAP,China,urban,CHN,2005,2005,X,661.91,,Last round,CHNR2005X,217.97,chinau05.T05,
EAP,China,Aggregated,CHN,2008,2008,x,,,GPWG,CHNA2008x,,CHNA2008x.pcb,
EAP,China,Rural,CHN,2008,2008,x,,,GPWG,CHNR2008x,,,
EAP,China,Urban,CHN,2008,2008,x,,,GPWG,CHNU2008x,,,
EAP,China,Rural,CHN,2008,2008,X,305.08,,Last round,CHNR2008X,117.34,chinar08.T05,
EAP,China,Urban,CHN,2008,2008,X,936.92,,Last round,CHNU2008X,266,chinau08.T05,
EAP,China,Aggregated,CHN,2010,2010,x,,,GPWG,CHNA2010x,,CHNA2010x.pcb,
EAP,China,Rural,CHN,2010,2010,x,,,GPWG,CHNR2010x,,,
EAP,China,Urban,CHN,2010,2010,x,,,GPWG,CHNU2010x,,,
EAP,China,Rural,CHN,2010,2010,X,365.15,,Last round,CHNR2010X,132.59,chinar10.T05,
EAP,China,Urban,CHN,2010,2010,X,1122.62,,Last round,CHNU2010X,307.2,chinau10.T05,
EAP,China,Aggregated,CHN,2011,2011,x,,,GPWG,CHNA2011x,,CHNA2011x.pcb,
EAP,China,Rural,CHN,2011,2011,x,,,GPWG,CHNR2011x,,,
EAP,China,Urban,CHN,2011,2011,x,,,GPWG,CHNU2011x,,,
EAP,China,Rural,CHN,2011,2011,X,435.09,,Last round,CHNR2011X,143.29,chinar11.T05,
EAP,China,Urban,CHN,2011,2011,X,1263.41,,Last round,CHNU2011X,323.59,chinau11.T05,
EAP,China,Aggregated,CHN,2012,2012,x,,,GPWG,CHNA2012x,,CHNA2012x.pcb,
EAP,China,Rural,CHN,2012,2012,x,,,GPWG,CHNR2012x,,,
EAP,China,Urban,CHN,2012,2012,x,,,GPWG,CHNU2012x,,,
EAP,China,Rural,CHN,2012,2012,X,497.14,,Last round,CHNR2012X,158.17,chinar12.T05,
EAP,China,Urban,CHN,2012,2012,X,1392.19,,Last round,CHNU2012X,346.53,chinau12.T05,
EAP,China,Aggregated,CHN,2013,2013,x,,,GPWG,CHNA2013x,,CHNA2013x.pcb,
EAP,China,Rural,CHN,2013,2013,x,,,GPWG,CHNR2013x,,,
EAP,China,Urban,CHN,2013,2013,x,,,GPWG,CHNU2013x,,,
EAP,China,Rural,CHN,2013,2013,X,623.76,,Last round,CHNR2013X,190.41,chinar13.T05,
EAP,China,Urban,CHN,2013,2013,X,1540.63,,Last round,CHNU2013X,373.4,chinau13.T05,
EAP,China,Aggregated,CHN,2014,2014,x,,,GPWG,CHNA2014x,,CHNA2014x.pcb,
EAP,China,Rural,CHN,2014,2014,x,,,GPWG,CHNR2014x,,,
EAP,China,Urban,CHN,2014,2014,x,,,GPWG,CHNU2014x,,,
EAP,China,Rural,CHN,2014,2014,X,698.55,,Last round,CHNR2014X,208.36,chinar14.T05,
EAP,China,Urban,CHN,2014,2014,X,1664.01,,Last round,CHNU2014X,395,chinau14.T05,
EAP,China,Aggregated,CHN,2015,2015,x,,,GPWG,CHNA2015x,,CHNA2015x.pcb,
EAP,China,Rural,CHN,2015,2015,x,,,GPWG,CHNR2015x,,,
EAP,China,Urban,CHN,2015,2015,x,,,GPWG,CHNU2015x,,,
EAP,China,Rural,CHN,2015,2015,X,768.55,,Last round,CHNR2015X,224.82,chinar15.T05,
EAP,China,Urban,CHN,2015,2015,X,1782.7,,Last round,CHNU2015X,416.92,chinau15.T05,
EAP,China,Aggregated,CHN,2016,2016,x,,,GPWG,CHNA2016x,,CHNA2016x.pcb,
EAP,China,Rural,CHN,2016,2016,x,,,GPWG,CHNR2016x,,,
EAP,China,Urban,CHN,2016,2016,x,,,GPWG,CHNU2016x,,,
EAP,China,Rural,CHN,2016,2016,X,844.1480229,,group data,CHNR2016X,,CHNR2016X.t05,
EAP,China,Urban,CHN,2016,2016,X,1923.24133,,group data,CHNU2016X,,CHNU2016X.t05,
EAP,China,Rural,CHN,2017,2017,X,912.9592904,,group data,CHNR2017X,,CHNR2017X.t05,
EAP,China,Urban,CHN,2017,2017,X,2036.807837,,group data,CHNU2017X,,CHNU2017X.t05,
EAP,China,Rural,CHN,2018,2018,X,1010.421609,,group data,CHNR2018X,,CHNR2018X.t05,
EAP,China,Urban,CHN,2018,2018,X,2175.636599,,group data,CHNU2018X,,CHNU2018X.t05,
EAP,China,Rural,CHN,2019,2019,X,1110.70493,,group data,CHNR2019X,,CHNR2019X.t05,
EAP,China,Urban,CHN,2019,2019,X,2340.602673,,group data,CHNU2019X,,CHNU2019X.t05,
SSA,Cote d'Ivoire,National,CIV,1985.08,1985,x,20144.23725,,GPWG,CIVN1985x,,CIVN1985x.pcb,
SSA,Cote d'Ivoire,National,CIV,1986.08,1986,x,18275.94444,,GPWG,CIVN1986x,,CIVN1986x.pcb,
SSA,Cote d'Ivoire,National,CIV,1987.17,1987,x,17973.77389,,GPWG,CIVN1987x,,CIVN1987x.pcb,
SSA,Cote d'Ivoire,National,CIV,1988.33,1988,x,15061.80026,,GPWG,CIVN1988x,,CIVN1988x.pcb,
SSA,Cote d'Ivoire,National,CIV,1992.57,1992,x,13014.95742,,GPWG,CIVN1992x,,CIVN1992x.pcb,
SSA,Cote d'Ivoire,National,CIV,1995,1995,x,19668.07338,,GPWG,CIVN1995x,,CIVN1995x.pcb,
SSA,Cote d'Ivoire,National,CIV,1998,1998,x,19054.72753,,GPWG,CIVN1998x,,CIVN1998x.pcb,
SSA,Cote d'Ivoire,National,CIV,2002,2002,x,22506.4866,,GPWG,CIVN2002x,,CIVN2002x.pcb,
SSA,Cote d'Ivoire,National,CIV,2008,2008,x,26095.06586,,GPWG,CIVN2008x,,CIVN2008x.pcb,
SSA,Cote d'Ivoire,National,CIV,2015,2015,x,29127.29794,,GPWG,CIVN2015x,,CIVN2015x.pcb,
SSA,Cameroon,National,CMR,1996,1996,x,14470.93647,,GPWG,CMRN1996x,,CMRN1996x.pcb,
SSA,Cameroon,National,CMR,2001,2001,x,23842.99942,,GPWG,CMRN2001x,,CMRN2001x.pcb,
SSA,Cameroon,National,CMR,2007,2007,x,25286.22996,,GPWG,CMRN2007x,,CMRN2007x.pcb,
SSA,Cameroon,National,CMR,2014,2014,x,39770.83541,,GPWG,CMRN2014x,,CMRN2014x.pcb,
SSA,"Congo, Democratic Republic of",National,COD,2004.89,2004,x,6154.040001,,GPWG,CODN2004x,,CODN2004x.pcb,
SSA,"Congo, Democratic Republic of",National,COD,2012.4,2012,x,27217.16792,,GPWG,CODN2012x,,CODN2012x.pcb,
SSA,"Congo, Republic of",National,COG,2005,2005,x,20308.00931,,GPWG,COGN2005x,,COGN2005x.pcb,
SSA,"Congo, Republic of",National,COG,2011,2011,x,34813.441,,GPWG,COGN2011x,,COGN2011x.pcb,
LAC,Colombia,Urban,COL,1980,1980,y,3667,,Last round,COLU1980y,529.9,COLOMB80.T05,
LAC,Colombia,Urban,COL,1988,1988,y,19566.98,,Last round,COLU1988y,307.18,COLOMB88.T05,
LAC,Colombia,Urban,COL,1989,1989,y,26344,,Last round,COLU1989y,313.37,COLOM89Y.T05,
LAC,Colombia,Urban,COL,1991,1991,y,45003.7,,Last round,COLU1991y,316.99,COLOMB91.T05,
LAC,Colombia,National,COL,1992,1992,y,56015.3,,Last round,COLN1992y,311.76,COL92u.pcb,
LAC,Colombia,National,COL,1996,1996,y,111260.4439,,GPWG,COLN1996y,,COLN1996y.pcb,
LAC,Colombia,National,COL,1999,1999,y,159965.2305,,GPWG,COLN1999y,,COLN1999y.pcb,
LAC,Colombia,National,COL,2000,2000,y,194154.854,,GPWG,COLN2000y,,COLN2000y.pcb,
LAC,Colombia,National,COL,2001,2001,y,175632.7538,,GPWG,COLN2001y,,COLN2001y.pcb,
LAC,Colombia,National,COL,2002,2002,y,222929.5396,,GPWG,COLN2002y,,COLN2002y.pcb,
LAC,Colombia,National,COL,2003,2003,y,236723.7302,,GPWG,COLN2003y,,COLN2003y.pcb,
LAC,Colombia,National,COL,2004,2004,y,265993.2753,,GPWG,COLN2004y,,COLN2004y.pcb,
LAC,Colombia,National,COL,2005,2005,y,294800.8051,,GPWG,COLN2005y,,COLN2005y.pcb,
LAC,Colombia,National,COL,2008,2008,y,397195.0319,,GPWG,COLN2008y,,COLN2008y.pcb,
LAC,Colombia,National,COL,2009,2009,y,407680.1407,,GPWG,COLN2009y,,COLN2009y.pcb,
LAC,Colombia,National,COL,2010,2010,y,451126.044,,GPWG,COLN2010y,,COLN2010y.pcb,
LAC,Colombia,National,COL,2011,2011,y,486577.7224,,GPWG,COLN2011y,,COLN2011y.pcb,
LAC,Colombia,National,COL,2012,2012,y,507045.9897,,GPWG,COLN2012y,,COLN2012y.pcb,
LAC,Colombia,National,COL,2013,2013,y,542381.0816,,GPWG,COLN2013y,,COLN2013y.pcb,
LAC,Colombia,National,COL,2014,2014,y,587784.1725,,GPWG,COLN2014y,,COLN2014y.pcb,
LAC,Colombia,National,COL,2015,2015,y,612143.9438,,GPWG,COLN2015y,,COLN2015y.pcb,
LAC,Colombia,National,COL,2016,2016,y,641091.0672,,GPWG,COLN2016y,,COLN2016y.pcb,
LAC,Colombia,National,COL,2017,2017,y,662292.7034,,GPWG,COLN2017y,,COLN2017y.pcb,
LAC,Colombia,National,COL,2018,2018,y,695539.2964,,GPWG,COLN2018y,,COLN2018y.pcb,
LAC,Colombia,National,COL,2019,2019,y,724009.0633,,GPWG,COLN2019y,,COLN2019y.pcb,
SSA,Comoros,National,COM,2004,2004,x,43841.84201,,GPWG,COMN2004x,,COMN2004x.pcb,
SSA,Comoros,National,COM,2014,2014,x,40964.97113,,GPWG,COMN2014x,,COMN2014x.pcb,
SSA,Cabo Verde,National,CPV,2001.77,2001,x,8224.79236,,GPWG,CPVN2001x,,CPVN2001x.pcb,
SSA,Cabo Verde,National,CPV,2007.33,2007,x,10289.79967,,GPWG,CPVN2007x,,CPVN2007x.pcb,
SSA,Cabo Verde,National,CPV,2015,2015,x,13850.59958,,GPWG,CPVN2015x,,CPVN2015x.pcb,
LAC,Costa Rica,National,CRI,1981,1981,y,656,,Last round,CRIN1981y,118.83,COSTAR81.T05,
LAC,Costa Rica,National,CRI,1986,1986,y,2467.69,,Last round,CRIN1986y,180.76,COSTAR86.T05,
LAC,Costa Rica,National,CRI,1989,1989,y,5997.8,,Last round,CRIN1989y,255.19,cri89all.pcb,
LAC,Costa Rica,National,CRI,1990,1990,y,8102.534203,,GPWG,CRIN1990y,,CRIN1990y.pcb,
LAC,Costa Rica,National,CRI,1991,1991,y,9637.261567,,GPWG,CRIN1991y,,CRIN1991y.pcb,
LAC,Costa Rica,National,CRI,1992,1992,y,12399.24429,,GPWG,CRIN1992y,,CRIN1992y.pcb,
LAC,Costa Rica,National,CRI,1993,1993,y,15780.19274,,GPWG,CRIN1993y,,CRIN1993y.pcb,
LAC,Costa Rica,National,CRI,1994,1994,y,19935.2101,,GPWG,CRIN1994y,,CRIN1994y.pcb,
LAC,Costa Rica,National,CRI,1995,1995,y,23439.07812,,GPWG,CRIN1995y,,CRIN1995y.pcb,
LAC,Costa Rica,National,CRI,1996,1996,y,26357.82122,,GPWG,CRIN1996y,,CRIN1996y.pcb,
LAC,Costa Rica,National,CRI,1997,1997,y,31503.54947,,GPWG,CRIN1997y,,CRIN1997y.pcb,
LAC,Costa Rica,National,CRI,1998,1998,y,39544.2192,,GPWG,CRIN1998y,,CRIN1998y.pcb,
LAC,Costa Rica,National,CRI,1999,1999,y,42014.11696,,GPWG,CRIN1999y,,CRIN1999y.pcb,
LAC,Costa Rica,National,CRI,2000,2000,y,46525.82567,,GPWG,CRIN2000y,,CRIN2000y.pcb,
LAC,Costa Rica,National,CRI,2001,2001,y,70572.37839,,GPWG,CRIN2001y,,CRIN2001y.pcb,
LAC,Costa Rica,National,CRI,2002,2002,y,78154.77524,,GPWG,CRIN2002y,,CRIN2002y.pcb,
LAC,Costa Rica,National,CRI,2003,2003,y,83870.33279,,GPWG,CRIN2003y,,CRIN2003y.pcb,
LAC,Costa Rica,National,CRI,2004,2004,y,88090.51005,,GPWG,CRIN2004y,,CRIN2004y.pcb,
LAC,Costa Rica,National,CRI,2005,2005,y,104175.2901,,GPWG,CRIN2005y,,CRIN2005y.pcb,
LAC,Costa Rica,National,CRI,2006,2006,y,121909.9936,,GPWG,CRIN2006y,,CRIN2006y.pcb,
LAC,Costa Rica,National,CRI,2007,2007,y,147120.1925,,GPWG,CRIN2007y,,CRIN2007y.pcb,
LAC,Costa Rica,National,CRI,2008,2008,y,169228.7681,,GPWG,CRIN2008y,,CRIN2008y.pcb,
LAC,Costa Rica,National,CRI,2009,2009,y,197697.7968,,GPWG,CRIN2009y,,CRIN2009y.pcb,
LAC,Costa Rica,National,CRI,2010,2010,y,207206.401,,GPWG,CRIN2010y,,CRIN2010y.pcb,
LAC,Costa Rica,National,CRI,2011,2011,y,225126.4728,,GPWG,CRIN2011y,,CRIN2011y.pcb,
LAC,Costa Rica,National,CRI,2012,2012,y,241999.0246,,GPWG,CRIN2012y,,CRIN2012y.pcb,
LAC,Costa Rica,National,CRI,2013,2013,y,263643.6016,,GPWG,CRIN2013y,,CRIN2013y.pcb,
LAC,Costa Rica,National,CRI,2014,2014,y,278520.2013,,GPWG,CRIN2014y,,CRIN2014y.pcb,
LAC,Costa Rica,National,CRI,2015,2015,y,277812.5018,,GPWG,CRIN2015y,,CRIN2015y.pcb,
LAC,Costa Rica,National,CRI,2016,2016,y,289806.3449,,GPWG,CRIN2016y,,CRIN2016y.pcb,
LAC,Costa Rica,National,CRI,2017,2017,y,297846.1292,,GPWG,CRIN2017y,,CRIN2017y.pcb,
LAC,Costa Rica,National,CRI,2018,2018,y,296940.775,,GPWG,CRIN2018y,,CRIN2018y.pcb,
LAC,Costa Rica,National,CRI,2019,2019,y,304169.8569,,GPWG,CRIN2019y,,CRIN2019y.pcb,
OHI,Cyprus,National,CYP,2004,2004,y,458.794202,,EU-SILC,CYPN2004y,,CYPN2004y.pcb,
OHI,Cyprus,National,CYP,2005,2005,y,502.4054202,,EU-SILC,CYPN2005y,,CYPN2005y.pcb,
OHI,Cyprus,National,CYP,2006,2006,y,564.5879948,,EU-SILC,CYPN2006y,,CYPN2006y.pcb,
OHI,Cyprus,National,CYP,2007,2007,y,579.0872238,,EU-SILC,CYPN2007y,,CYPN2007y.pcb,
OHI,Cyprus,National,CYP,2008,2008,y,1027.646292,,EU-SILC,CYPN2008y,,CYPN2008y.pcb,
OHI,Cyprus,National,CYP,2009,2009,y,1019.763651,,EU-SILC,CYPN2009y,,CYPN2009y.pcb,
OHI,Cyprus,National,CYP,2010,2010,y,1060.944331,,EU-SILC,CYPN2010y,,CYPN2010y.pcb,
OHI,Cyprus,National,CYP,2011,2011,y,1090.802682,,EU-SILC,CYPN2011y,,CYPN2011y.pcb,
OHI,Cyprus,National,CYP,2012,2012,y,1054.796486,,EU-SILC,CYPN2012y,,CYPN2012y.pcb,
OHI,Cyprus,National,CYP,2013,2013,y,1008.325742,,EU-SILC,CYPN2013y,,CYPN2013y.pcb,
OHI,Cyprus,National,CYP,2014,2014,y,927.0183584,,EU-SILC,CYPN2014y,,CYPN2014y.pcb,
OHI,Cyprus,National,CYP,2015,2015,y,924.7392101,,EU-SILC,CYPN2015y,,CYPN2015y.pcb,
